onset_latency,rise_time,peak_amplitude,recovery_time,dwell_time,switching_rate,mean_synchrony,synchrony_entropy,onset_defined,rise_defined,recovery_defined,_notes,_params,first_peak_time,baseline_fraction,inter_peak_cv,morphology_label,ground_truth_morphology,replication
,1.0,0.8880639970437751,57.0,30.2,1.8,0.5053272253909659,2.6695515555215508,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,0.913246518958367,oscillatory,early_high_late_low,50
,3.0,0.9071727912788587,38.0,29.4,1.8,0.5010066771255963,2.70826429116975,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.0,0.6869881095928032,oscillatory,early_high_late_low,51
,1.0,0.8841710977823323,20.0,49.666666666666664,1.0,0.5035066443277303,2.8141974799783505,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,0.9180447609541372,oscillatory,early_high_late_low,52
,1.0,0.878709210184591,19.0,30.0,1.8,0.5001730833607286,2.8304261911183772,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",27.0,0.0,0.9874703318328101,oscillatory,early_high_late_low,53
,1.0,0.8836666180784314,4.0,37.75,1.4,0.5018230817037215,2.7705194424281796,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",27.0,0.0,0.7528527794102253,oscillatory,early_high_late_low,54
,2.0,0.853213114701787,35.0,30.2,1.8,0.49861530839258533,2.7335931926594883,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.8696744459562619,oscillatory,early_high_late_low,55
,1.0,0.8675204539219336,73.0,37.75,1.4,0.5026909100644724,2.7121104840600596,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,0.743774624494223,oscillatory,early_high_late_low,56
,1.0,0.8668794655706314,116.0,150.0,0.2,0.4999376473347213,2.7878682073641903,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",18.0,0.0,0.6393139540157519,oscillatory,early_high_late_low,57
,1.0,0.855003157111314,119.0,49.666666666666664,1.0,0.5035294991714436,2.7554133471821913,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,0.8139352129345708,oscillatory,early_high_late_low,58
,1.0,0.858437083118291,50.0,74.0,0.6,0.5002060756510561,2.721157144334669,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",28.0,0.0,0.6430478027084614,oscillatory,early_high_late_low,59
,1.0,0.8563227261164321,26.0,49.666666666666664,1.0,0.5000044969814939,2.6900476866513077,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",18.0,0.0,1.1641270710718379,oscillatory,early_high_late_low,60
,1.0,0.851143319716001,46.0,50.666666666666664,1.0,0.49800497213438366,2.7494979713524583,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",14.0,0.0,0.6277703036914641,oscillatory,early_high_late_low,61
,1.0,0.8678839648649984,85.0,50.0,1.0,0.5039537824202039,2.8028211572381307,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.0,0.9108018165218996,oscillatory,early_high_late_low,62
,1.0,0.851088186456077,70.0,37.5,1.4,0.5023925192115966,2.7494094563965135,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,0.6922186552431729,oscillatory,early_high_late_low,63
,1.0,0.8580566187305517,2.0,49.666666666666664,1.0,0.5024044476407677,2.7146454342399102,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,0.6340518273988969,oscillatory,early_high_late_low,64
,1.0,0.8621612496433818,39.0,51.333333333333336,1.0,0.5042707119823004,2.7082381448116184,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",20.0,0.0,0.7551476239016431,oscillatory,early_high_late_low,65
,1.0,0.8681438756407818,47.0,50.666666666666664,1.0,0.5004136501296504,2.6812370934189733,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.0,0.8318046166215435,oscillatory,early_high_late_low,66
,1.0,0.9005329871038639,7.0,50.0,1.0,0.50002297334005,2.784552912994396,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,0.0,0.8520318598310216,oscillatory,early_high_late_low,67
,1.0,0.8542542390031586,78.0,49.333333333333336,1.0,0.5027703538960779,2.781072019777621,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",20.0,0.0,0.9551546910051038,oscillatory,early_high_late_low,68
,1.0,0.8491148963194316,29.0,38.0,1.4,0.50029535673363,2.69731732964955,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",17.0,0.0,0.7581856445801429,oscillatory,early_high_late_low,69
,1.0,0.8748285783491953,70.0,76.0,0.6,0.5048616501094837,2.7927806391848318,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",25.0,0.0,0.6906794421782311,oscillatory,early_high_late_low,70
,1.0,0.8756318088903621,45.0,50.0,1.0,0.49917664047519317,2.776082603152238,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",19.0,0.0,0.5102820902543505,oscillatory,early_high_late_low,71
,1.0,0.8600074609462067,55.0,37.75,1.4,0.5014146279293386,2.677493167997424,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",19.0,0.0,0.8831760866327848,oscillatory,early_high_late_low,72
,1.0,0.8624046701638246,11.0,50.333333333333336,1.0,0.501893694618359,2.7850699126010348,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.6494753127087909,oscillatory,early_high_late_low,73
,1.0,0.8700461511505295,3.0,50.0,1.0,0.5032730780602667,2.8160289541723267,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",24.0,0.0,0.9552099431554084,oscillatory,early_high_late_low,74
,1.0,0.862780447381766,53.0,49.666666666666664,1.0,0.5019629017654385,2.73186685782686,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",38.0,0.0,0.6560867526399382,oscillatory,early_high_late_low,75
,1.0,0.8471408617805789,63.0,75.0,0.6,0.5013540732938948,2.68389992830525,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",35.0,0.0,0.7601675284305932,oscillatory,early_high_late_low,76
,1.0,0.8445580048612609,59.0,150.0,0.2,0.5022806845011278,2.6993681342900206,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",30.0,0.0,0.7890972496378204,oscillatory,early_high_late_low,77
,2.0,0.874882607648118,17.0,150.0,0.2,0.5004563517750641,2.664252173890953,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",21.0,0.0,0.7310398735597657,oscillatory,early_high_late_low,78
,19.0,0.9535464684586958,21.0,152.0,0.2,0.5035768624163591,2.807124707913092,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",19.0,0.0,0.7043392293490404,oscillatory,early_high_late_low,79
,1.0,0.872382608410946,93.0,50.0,1.0,0.4963915348991907,2.829710965052776,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,0.933808213019846,oscillatory,early_high_late_low,80
,1.0,0.8913255842912411,62.0,76.0,0.6,0.5072639271978789,2.7576138265648957,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,1.0338653447235806,oscillatory,early_high_late_low,81
,2.0,0.8803152203109507,79.0,50.666666666666664,1.0,0.5102132317260258,2.764272060657399,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.5279167087934651,oscillatory,early_high_late_low,82
,1.0,0.8398168154309584,74.0,50.0,1.0,0.4959381179622419,2.705875857226698,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",25.0,0.0,0.8002192681965253,oscillatory,early_high_late_low,83
,3.0,0.8724930518704812,44.0,50.0,1.0,0.5007148720946074,2.756217564061965,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.0,0.790104026707538,oscillatory,early_high_late_low,84
,1.0,0.8629116285832938,50.0,30.2,1.8,0.5026540183905204,2.6694173521763562,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",26.0,0.0,1.5814476161099995,oscillatory,early_high_late_low,85
,1.0,0.87198762395907,54.0,37.25,1.4,0.5058295085623431,2.7947706505396774,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.0,0.9420890483725781,oscillatory,early_high_late_low,86
,1.0,0.8536658914566182,23.0,73.5,0.6,0.4974657495767682,2.779957748739677,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.4648334862537663,oscillatory,early_high_late_low,87
,1.0,0.865162888876282,50.0,37.25,1.4,0.5046788385199981,2.7665317084417427,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.0,0.8552996657864256,oscillatory,early_high_late_low,88
,1.0,0.8712355587092966,14.0,30.4,1.8,0.5058571852632913,2.7480105507742976,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",52.0,0.0,0.5853140973807077,oscillatory,early_high_late_low,89
,2.0,0.8713265942889545,10.0,37.5,1.4,0.5007572222461575,2.8242895803046553,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",16.0,0.0,0.47554857764916303,oscillatory,early_high_late_low,90
,2.0,0.8756735515313779,17.0,38.0,1.4,0.5042127616366634,2.729318972906684,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,0.0,1.146821964074612,oscillatory,early_high_late_low,91
,1.0,0.8671726347004987,104.0,38.0,1.4,0.501022891306182,2.7163387132598014,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",21.0,0.0,0.6271321395269998,oscillatory,early_high_late_low,92
,1.0,0.8688741426108326,51.0,37.5,1.4,0.5019712413737506,2.728580180559744,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.0,0.5088999961182445,oscillatory,early_high_late_low,93
,1.0,0.885394911366221,46.0,37.5,1.4,0.5042899067518167,2.813711207385109,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",18.0,0.0,0.790755831828506,oscillatory,early_high_late_low,94
,1.0,0.8562472526963558,62.0,30.2,1.8,0.5070702649253278,2.77729568925633,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.597114199597593,oscillatory,early_high_late_low,95
,1.0,0.881492362594477,40.0,74.5,0.6,0.5030899364281964,2.7740743495325466,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",17.0,0.0,0.6680362164625677,oscillatory,early_high_late_low,96
,1.0,0.8552865280467414,29.0,29.6,1.8,0.5052300520436497,2.7748059578785567,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,0.0,0.9183192198407872,oscillatory,early_high_late_low,97
,1.0,0.8522790256806523,94.0,37.75,1.4,0.5020406135317063,2.715938370401633,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",23.0,0.0,1.3025327898072494,oscillatory,early_high_late_low,98
,1.0,0.8592174543613321,32.0,74.5,0.6,0.4989218261959595,2.756477742722881,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",20.0,0.0,0.8749183606528793,oscillatory,early_high_late_low,99
,1.0,0.865333402681015,94.0,37.0,1.4,0.496991160950962,2.7341606798410676,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",30.0,0.0,0.6858690562405145,oscillatory,early_high_late_low,100
,1.0,0.8581547005866629,32.0,30.2,1.8,0.5047226669562865,2.7327948325121896,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",21.0,0.0,0.7387247699341655,oscillatory,early_high_late_low,101
,1.0,0.9255963868116129,18.0,37.75,1.4,0.5020598555891002,2.784658340690576,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",17.0,0.0,0.5962549790148507,oscillatory,early_high_late_low,102
,1.0,0.8627817943818189,39.0,37.75,1.4,0.49963323267079507,2.8643959039751974,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",27.0,0.0,0.7210314581461502,oscillatory,early_high_late_low,103
,1.0,0.8787097780808463,2.0,50.666666666666664,1.0,0.5019257699886348,2.743127857127441,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",45.0,0.0,1.1922301463616374,oscillatory,early_high_late_low,104
,1.0,0.8624979031653386,68.0,50.666666666666664,1.0,0.49952579094977817,2.7000898796293993,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.6956083436402525,oscillatory,early_high_late_low,105
,3.0,0.8732278049539467,69.0,50.0,1.0,0.4975659998317143,2.784152713066559,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.0,0.7576203916507201,oscillatory,early_high_late_low,106
,1.0,0.8780650039200739,41.0,73.5,0.6,0.5000246365946321,2.6950116552079706,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",18.0,0.0,0.6403682613352986,oscillatory,early_high_late_low,107
,1.0,0.8507730388567326,20.0,25.166666666666668,2.2,0.4980538558752988,2.683595078042737,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",34.0,0.0,0.767004823252088,oscillatory,early_high_late_low,108
,2.0,0.8655236795219471,39.0,50.333333333333336,1.0,0.5050760401261956,2.71325448976135,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",42.0,0.0,0.7638746020651765,oscillatory,early_high_late_low,109
,1.0,0.860454687464652,22.0,75.5,0.6,0.5026932583430437,2.761181035871971,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.0,0.5921242574500317,oscillatory,early_high_late_low,110
,1.0,0.8697749163781257,59.0,50.666666666666664,1.0,0.5005656142594481,2.7205249359237746,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",29.0,0.0,0.6220926330877913,oscillatory,early_high_late_low,111
,1.0,0.8756937418008687,16.0,37.5,1.4,0.5015439131538018,2.7525641244430554,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.5094765220602537,oscillatory,early_high_late_low,112
,1.0,0.8632572298993638,4.0,50.666666666666664,1.0,0.505292966884105,2.7513185407678384,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",18.0,0.0,0.6311633234061235,oscillatory,early_high_late_low,113
,3.0,0.8510630247723954,73.0,76.0,0.6,0.49867808167401373,2.7299672483272284,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.0,0.602526940800215,oscillatory,early_high_late_low,114
,1.0,0.8535783461359723,22.0,50.333333333333336,1.0,0.5035512653726689,2.7713239687541087,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",19.0,0.0,0.8694730304479712,oscillatory,early_high_late_low,115
,1.0,0.8657120055919164,38.0,50.0,1.0,0.5010368714126531,2.7517805096901347,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,0.9434223943939772,oscillatory,early_high_late_low,116
,1.0,0.8478216655969767,108.0,75.0,0.6,0.5009746604519743,2.7542132747800863,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",14.0,0.0,0.6259495710495183,oscillatory,early_high_late_low,117
,1.0,0.8629378278564807,34.0,49.0,1.0,0.49860771421750316,2.7700244266909158,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.0,0.9220709257942259,oscillatory,early_high_late_low,118
,2.0,0.8717055806460492,54.0,24.833333333333332,2.2,0.4985868510520357,2.784225895364274,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,1.2327058497108534,oscillatory,early_high_late_low,119
,1.0,0.8562380419091199,72.0,30.0,1.8,0.4997932555991982,2.7209092731722206,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.6505576904794649,oscillatory,early_high_late_low,120
,4.0,0.8915218819128743,5.0,50.333333333333336,1.0,0.4987636674763099,2.7448153346882362,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",14.0,0.0,0.879651035117386,oscillatory,early_high_late_low,121
,3.0,0.8639460796149204,86.0,50.333333333333336,1.0,0.5040192755471737,2.731405543503394,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.0,0.7034142923389222,oscillatory,early_high_late_low,122
,1.0,0.8797937101179195,78.0,30.4,1.8,0.5093558577639781,2.7988878628204463,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.4989785484735137,oscillatory,early_high_late_low,123
,1.0,0.8340541512981599,44.0,50.0,1.0,0.5033500041350506,2.72137208447579,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",64.0,0.0,0.4925551676069214,oscillatory,early_high_late_low,124
,1.0,0.8878485973629191,4.0,30.0,1.8,0.5002168511822472,2.7432586053768326,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.0,0.9968653495879254,oscillatory,early_high_late_low,125
,1.0,0.8690139616094623,46.0,25.0,2.2,0.498566652586558,2.7667139373496705,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",30.0,0.0,0.7044118905730701,oscillatory,early_high_late_low,126
,1.0,0.8683429190760846,75.0,49.0,1.0,0.501437161150291,2.787731796122507,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",48.0,0.0,0.9565217391304347,oscillatory,early_high_late_low,127
,1.0,0.8507948768668687,11.0,25.0,2.2,0.5022744704451435,2.743584809017877,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,0.5049185755644686,oscillatory,early_high_late_low,128
,1.0,0.8796123114989065,28.0,25.0,2.2,0.5031530744053452,2.804182586533781,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,0.9737234343055037,oscillatory,early_high_late_low,129
,1.0,0.9080674527261906,2.0,149.0,0.2,0.5019822924526766,2.7524166685240945,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",50.0,0.0,0.6209036977631933,oscillatory,early_high_late_low,130
,1.0,0.8682910646001577,3.0,50.0,1.0,0.5041932933380079,2.735064277931351,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.889278542713481,oscillatory,early_high_late_low,131
,1.0,0.8878334412206039,11.0,75.0,0.6,0.5030791144461376,2.6671923441577214,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",16.0,0.0,0.7058143166054375,oscillatory,early_high_late_low,132
,1.0,0.8695974278798934,44.0,50.0,1.0,0.5002717571751796,2.74353904820821,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",17.0,0.0,0.7683327208186727,oscillatory,early_high_late_low,133
,2.0,0.8391884394146715,3.0,75.5,0.6,0.4955233502913116,2.718332068039765,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,0.0,1.1868931087888492,oscillatory,early_high_late_low,134
,1.0,0.8510706496067277,5.0,49.666666666666664,1.0,0.4957324726878347,2.801765646127854,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,0.9701376664354057,oscillatory,early_high_late_low,135
,1.0,0.8535254651816524,100.0,75.0,0.6,0.5066068923074524,2.7264347917781393,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.0,0.705989664768178,oscillatory,early_high_late_low,136
,1.0,0.879644180369943,51.0,38.0,1.4,0.5006081431396991,2.7498465287686766,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.0,0.6020863828003357,oscillatory,early_high_late_low,137
,1.0,0.8595184034398441,24.0,25.0,2.2,0.5027045316462101,2.7746769799324733,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,0.504268474229263,oscillatory,early_high_late_low,138
,1.0,0.8733587200055477,56.0,75.0,0.6,0.5040788680122572,2.745309058449792,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",20.0,0.0,1.2193199658206502,oscillatory,early_high_late_low,139
,1.0,0.8476136395205973,54.0,50.0,1.0,0.49863943948366096,2.6657360143024578,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.0,1.0473001660476455,oscillatory,early_high_late_low,140
,1.0,0.8645115947439317,50.0,75.0,0.6,0.5014510195070465,2.725810055230268,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,1.186434389872746,oscillatory,early_high_late_low,141
,5.0,0.8865549381423528,29.0,37.0,1.4,0.49972065110886776,2.7697980978772576,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.0,0.5122961837462481,oscillatory,early_high_late_low,142
,5.0,0.9235490335442494,37.0,37.5,1.4,0.49810021689696476,2.7728063549017294,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.0,0.8641130074403336,oscillatory,early_high_late_low,143
,1.0,0.8868421044740973,29.0,51.0,1.0,0.507289511319423,2.7903826997068126,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,0.997496867163,oscillatory,early_high_late_low,144
,2.0,0.8918402071980854,17.0,30.4,1.8,0.5061284948475275,2.8438885566718035,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,0.0,0.44499048183710604,oscillatory,early_high_late_low,145
,1.0,0.8691434705680131,79.0,49.333333333333336,1.0,0.5040359297533689,2.749658129291489,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,0.8356330226100775,oscillatory,early_high_late_low,146
,3.0,0.9051136654760139,37.0,151.0,0.2,0.5009701086333636,2.7763301588151528,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,0.5443310539518174,oscillatory,early_high_late_low,147
,1.0,0.8740841486962314,18.0,51.0,1.0,0.5014730049020438,2.7262492829864504,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",30.0,0.0,1.356168550697804,oscillatory,early_high_late_low,148
,1.0,0.8792133712901457,34.0,75.0,0.6,0.503256934788046,2.8112923471570923,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.0,0.6180232210928767,oscillatory,early_high_late_low,149
,1.0,0.8650352899819533,9.0,37.75,1.4,0.5026381446412365,2.696674656070713,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,0.7078908584348447,oscillatory,early_high_late_low,150
,1.0,0.8658414229848532,47.0,37.25,1.4,0.5025940168644765,2.707220108046839,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",19.0,0.0,0.32155102507750627,oscillatory,early_high_late_low,151
,1.0,0.861774413188843,3.0,30.4,1.8,0.5062320327740288,2.821582174848571,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,1.4289297304273942,oscillatory,early_high_late_low,152
,1.0,0.8584072843428561,38.0,75.0,0.6,0.49836190530416163,2.816735909067228,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",21.0,0.0,1.1067758314224223,oscillatory,early_high_late_low,153
,1.0,0.8741183575429337,9.0,30.8,1.8,0.5047104002464777,2.741952951494483,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.0,0.9859523701095138,oscillatory,early_high_late_low,154
,1.0,0.8952087202052584,24.0,77.0,0.6,0.5001298066421579,2.790549554495603,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.0,0.9344262295081966,oscillatory,early_high_late_low,155
,1.0,0.8556237151158291,47.0,76.0,0.6,0.4984574675925244,2.665639432461133,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.7556297914899812,oscillatory,early_high_late_low,156
,1.0,0.8774801464735926,2.0,30.2,1.8,0.5043877842652409,2.765300982024743,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,1.1001713664479096,oscillatory,early_high_late_low,157
